% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770391833.5210 0.307 0.702 2.3141 -3.1048
1770391833.5255 0.306 0.703 2.3165 -3.1050
1770391833.5308 0.305 0.704 2.3188 -3.1058
1770391833.5363 0.305 0.704 2.3211 -3.1063
1770391833.5406 0.304 0.705 2.3246 -3.1065
1770391833.5461 0.303 0.706 2.3257 -3.1059
1770391833.5506 0.303 0.706 2.3292 -3.1055
1770391833.5562 0.302 0.707 2.3315 -3.1054
1770391833.5606 0.301 0.708 2.3327 -3.1054
1770391833.5661 0.301 0.708 2.3350 -3.1054
1770391833.5704 0.300 0.709 2.3384 -3.1055
1770391833.5760 0.299 0.710 2.3407 -3.1057
1770391833.5805 0.299 0.711 2.3442 -3.1063
1770391833.5861 0.298 0.711 2.3465 -3.1067
1770391833.5906 0.297 0.712 2.3477 -3.1068
1770391833.5961 0.297 0.713 2.3500 -3.1062
1770391833.6004 0.296 0.714 2.3535 -3.1048
1770391833.6059 0.295 0.714 2.3546 -3.1042
1770391833.6104 0.294 0.715 2.3581 -3.1045
1770391833.6159 0.294 0.715 2.3604 -3.1050
1770391833.6203 0.293 0.716 2.3627 -3.1062
1770391833.6259 0.292 0.717 2.3662 -3.1064
1770391833.6313 0.292 0.718 2.3673 -3.1059
1770391833.6358 0.291 0.718 2.3697 -3.1054
1770391833.6411 0.290 0.719 2.3720 -3.1050
1770391833.6457 0.290 0.720 2.3731 -3.1050
1770391833.6511 0.289 0.720 2.3766 -3.1058
1770391833.6557 0.288 0.721 2.3789 -3.1063
1770391833.6611 0.287 0.722 2.3824 -3.1068
1770391833.6655 0.287 0.722 2.3835 -3.1066
1770391833.6710 0.286 0.723 2.3882 -3.1060
1770391833.6754 0.285 0.724 2.3905 -3.1059
1770391833.6810 0.284 0.725 2.3916 -3.1061
1770391833.6864 0.284 0.725 2.3939 -3.1064
1770391833.6908 0.283 0.726 2.3963 -3.1065
1770391833.6963 0.282 0.726 2.3986 -3.1064
1770391833.7007 0.281 0.727 2.4020 -3.1062
1770391833.7063 0.281 0.728 2.4032 -3.1059
1770391833.7107 0.280 0.729 2.4067 -3.1059
1770391833.7163 0.279 0.729 2.4090 -3.1060
1770391833.7207 0.278 0.730 2.4124 -3.1061
1770391833.7262 0.278 0.731 2.4136 -3.1058
1770391833.7306 0.277 0.731 2.4159 -3.1048
1770391833.7360 0.276 0.732 2.4182 -3.1042
1770391833.7405 0.275 0.733 2.4217 -3.1041
1770391833.7460 0.275 0.733 2.4240 -3.1041
1770391833.7504 0.274 0.734 2.4263 -3.1047
1770391833.7561 0.273 0.734 2.4286 -3.1050
1770391833.7604 0.272 0.735 2.4309 -3.1048
1770391833.7660 0.272 0.736 2.4333 -3.1046
1770391833.7713 0.271 0.737 2.4356 -3.1044
1770391833.7760 0.270 0.737 2.4379 -3.1045
1770391833.7815 0.269 0.738 2.4402 -3.1050
1770391833.7858 0.269 0.738 2.4413 -3.1055
1770391833.7905 0.268 0.739 2.4448 -3.1064
1770391833.7961 0.267 0.740 2.4471 -3.1068
1770391833.8005 0.266 0.740 2.4506 -3.1066
1770391833.8060 0.266 0.741 2.4529 -3.1059
1770391833.8115 0.265 0.742 2.4564 -3.1042
1770391833.8161 0.264 0.742 2.4587 -3.1034
1770391833.8204 0.263 0.743 2.4622 -3.1031
1770391833.8260 0.263 0.743 2.4633 -3.1035
1770391833.8314 0.262 0.744 2.4656 -3.1040
1770391833.8362 0.261 0.745 2.4679 -3.1042
1770391833.8405 0.260 0.746 2.4703 -3.1041
1770391833.8460 0.259 0.746 2.4726 -3.1039
1770391833.8505 0.258 0.747 2.4760 -3.1036
1770391833.8561 0.258 0.747 2.4772 -3.1040
1770391833.8606 0.257 0.748 2.4807 -3.1047
1770391833.8660 0.256 0.748 2.4830 -3.1050
1770391833.8714 0.255 0.749 2.4864 -3.1051
1770391833.8761 0.255 0.750 2.4876 -3.1050
1770391833.8814 0.254 0.750 2.4899 -3.1052
1770391833.8860 0.253 0.751 2.4922 -3.1058
1770391833.8913 0.252 0.752 2.4945 -3.1068
1770391833.8958 0.251 0.752 2.4969 -3.1074
1770391833.9013 0.250 0.753 2.4992 -3.1074
1770391833.9057 0.250 0.753 2.5015 -3.1069
1770391833.9114 0.249 0.754 2.5038 -3.1061
1770391833.9159 0.248 0.755 2.5073 -3.1063
1770391833.9215 0.247 0.755 2.5096 -3.1068
1770391833.9260 0.246 0.756 2.5130 -3.1077
1770391833.9313 0.246 0.756 2.5142 -3.1081
1770391833.9358 0.245 0.757 2.5165 -3.1085
1770391833.9412 0.244 0.758 2.5188 -3.1086
1770391833.9467 0.243 0.758 2.5223 -3.1088
1770391833.9511 0.242 0.759 2.5234 -3.1087
1770391833.9567 0.241 0.759 2.5258 -3.1084
1770391833.9610 0.241 0.760 2.5281 -3.1082
1770391833.9666 0.240 0.761 2.5304 -3.1082
1770391833.9710 0.239 0.761 2.5315 -3.1084
1770391833.9766 0.238 0.762 2.5350 -3.1088
1770391833.9819 0.237 0.762 2.5373 -3.1087
1770391833.9865 0.237 0.763 2.5408 -3.1081
1770391833.9910 0.236 0.763 2.5431 -3.1078
1770391833.9965 0.235 0.764 2.5466 -3.1074
1770391834.0009 0.234 0.764 2.5477 -3.1076
1770391834.0065 0.233 0.765 2.5512 -3.1081
1770391834.0108 0.233 0.765 2.5524 -3.1082
1770391834.0165 0.232 0.766 2.5547 -3.1079
1770391834.0208 0.231 0.767 2.5570 -3.1073
1770391834.0263 0.230 0.767 2.5605 -3.1069
1770391834.0318 0.229 0.768 2.5616 -3.1069
1770391834.0372 0.228 0.768 2.5639 -3.1069
1770391834.0416 0.228 0.769 2.5662 -3.1068
1770391834.0470 0.227 0.769 2.5697 -3.1063
1770391834.0516 0.226 0.770 2.5720 -3.1065
1770391834.0570 0.225 0.770 2.5732 -3.1072
1770391834.0613 0.224 0.771 2.5755 -3.1077
1770391834.0669 0.223 0.772 2.5790 -3.1080
1770391834.0722 0.223 0.772 2.5813 -3.1077
1770391834.0769 0.222 0.773 2.5847 -3.1069
1770391834.0822 0.221 0.773 2.5859 -3.1065
1770391834.0866 0.220 0.774 2.5894 -3.1064
1770391834.0921 0.219 0.774 2.5905 -3.1067
1770391834.0965 0.218 0.775 2.5928 -3.1069
1770391834.1020 0.217 0.775 2.5951 -3.1069
1770391834.1064 0.216 0.776 2.5986 -3.1064
1770391834.1119 0.216 0.776 2.6009 -3.1061
1770391834.1163 0.215 0.777 2.6032 -3.1063
1770391834.1217 0.214 0.777 2.6055 -3.1064
1770391834.1273 0.213 0.778 2.6079 -3.1069
1770391834.1316 0.212 0.778 2.6102 -3.1072
1770391834.1371 0.211 0.779 2.6136 -3.1074
1770391834.1415 0.210 0.779 2.6148 -3.1074
1770391834.1469 0.209 0.780 2.6183 -3.1073
1770391834.1514 0.209 0.780 2.6194 -3.1074
1770391834.1570 0.208 0.781 2.6217 -3.1075
1770391834.1614 0.207 0.781 2.6240 -3.1074
1770391834.1669 0.206 0.782 2.6275 -3.1069
1770391834.1714 0.205 0.782 2.6298 -3.1065
1770391834.1769 0.204 0.783 2.6321 -3.1064
1770391834.1821 0.203 0.783 2.6333 -3.1065
1770391834.1868 0.202 0.784 2.6368 -3.1072
1770391834.1916 0.202 0.784 2.6391 -3.1076
1770391834.1971 0.201 0.785 2.6426 -3.1078
1770391834.2015 0.200 0.785 2.6437 -3.1077
1770391834.2071 0.199 0.786 2.6460 -3.1071
1770391834.2116 0.198 0.786 2.6483 -3.1068
1770391834.2171 0.197 0.787 2.6506 -3.1070
1770391834.2216 0.196 0.787 2.6530 -3.1075
1770391834.2270 0.195 0.788 2.6553 -3.1083
1770391834.2314 0.195 0.788 2.6576 -3.1086
1770391834.2369 0.194 0.789 2.6599 -3.1083
1770391834.2423 0.193 0.789 2.6622 -3.1077
1770391834.2468 0.192 0.790 2.6657 -3.1067
1770391834.2523 0.191 0.790 2.6680 -3.1063
1770391834.2568 0.190 0.790 2.6703 -3.1065
1770391834.2622 0.189 0.791 2.6726 -3.1071
1770391834.2667 0.188 0.791 2.6749 -3.1079
1770391834.2722 0.187 0.792 2.6772 -3.1082
1770391834.2768 0.187 0.792 2.6796 -3.1083
1770391834.2823 0.186 0.793 2.6807 -3.1081
1770391834.2866 0.185 0.793 2.6842 -3.1074
1770391834.2921 0.184 0.793 2.6865 -3.1069
1770391834.2965 0.183 0.794 2.6900 -3.1066
1770391834.3020 0.182 0.794 2.6923 -3.1069
1770391834.3065 0.181 0.795 2.6946 -3.1070
1770391834.3119 0.180 0.795 2.6969 -3.1071
1770391834.3165 0.179 0.796 2.6992 -3.1072
1770391834.3218 0.179 0.796 2.7015 -3.1071
1770391834.3273 0.177 0.797 2.7050 -3.1067
1770391834.3318 0.177 0.797 2.7050 -3.1064
1770391834.3372 0.176 0.797 2.7085 -3.1064
1770391834.3416 0.175 0.798 2.7108 -3.1067
1770391834.3470 0.174 0.798 2.7142 -3.1073
1770391834.3516 0.173 0.799 2.7166 -3.1076
1770391834.3571 0.172 0.799 2.7177 -3.1076
1770391834.3615 0.171 0.799 2.7200 -3.1075
1770391834.3670 0.170 0.800 2.7235 -3.1074
1770391834.3714 0.169 0.800 2.7258 -3.1074
1770391834.3770 0.168 0.801 2.7281 -3.1078
1770391834.3829 0.168 0.801 2.7293 -3.1082
1770391834.3873 0.167 0.801 2.7327 -3.1089
1770391834.3917 0.166 0.802 2.7351 -3.1092
1770391834.3974 0.165 0.802 2.7385 -3.1091
1770391834.4019 0.164 0.803 2.7397 -3.1088
1770391834.4065 0.163 0.803 2.7420 -3.1084
1770391834.4121 0.162 0.803 2.7443 -3.1086
1770391834.4165 0.161 0.804 2.7478 -3.1094
1770391834.4219 0.160 0.804 2.7501 -3.1096
1770391834.4274 0.159 0.805 2.7512 -3.1089
1770391834.4318 0.158 0.805 2.7536 -3.1081
1770391834.4374 0.157 0.805 2.7570 -3.1071
1770391834.4417 0.157 0.806 2.7593 -3.1072
1770391834.4472 0.155 0.806 2.7628 -3.1082
1770391834.4518 0.155 0.806 2.7640 -3.1088
1770391834.4571 0.154 0.807 2.7663 -3.1087
1770391834.4616 0.153 0.807 2.7686 -3.1083
1770391834.4671 0.152 0.808 2.7721 -3.1074
1770391834.4716 0.151 0.808 2.7744 -3.1071
1770391834.4774 0.150 0.808 2.7767 -3.1078
1770391834.4818 0.149 0.808 2.7790 -3.1083
1770391834.4866 0.148 0.809 2.7813 -3.1082
1770391834.4920 0.147 0.809 2.7836 -3.1078
1770391834.4975 0.146 0.810 2.7871 -3.1070
1770391834.5019 0.146 0.810 2.7882 -3.1064
1770391834.5073 0.144 0.810 2.7917 -3.1059
1770391834.5117 0.144 0.811 2.7940 -3.1059
1770391834.5173 0.142 0.811 2.7963 -3.1062
1770391834.5217 0.142 0.811 2.7987 -3.1063
1770391834.5272 0.141 0.812 2.7998 -3.1066
1770391834.5328 0.140 0.812 2.8021 -3.1071
1770391834.5372 0.139 0.812 2.8044 -3.1077
1770391834.5415 0.138 0.813 2.8068 -3.1083
1770391834.5470 0.137 0.813 2.8091 -3.1096
1770391834.5515 0.136 0.813 2.8114 -3.1103
1770391834.5582 0.135 0.814 2.8148 -3.1109
1770391834.5615 0.134 0.814 2.8172 -3.1108
1770391834.5670 0.133 0.814 2.8195 -3.1101
1770391834.5715 0.132 0.815 2.8218 -3.1095
1770391834.5769 0.131 0.815 2.8241 -3.1093
1770391834.5817 0.130 0.815 2.8264 -3.1095
1770391834.5871 0.129 0.816 2.8287 -3.1099
1770391834.5916 0.128 0.816 2.8310 -3.1101
1770391834.5970 0.127 0.816 2.8333 -3.1096
1770391834.6025 0.127 0.816 2.8357 -3.1093
1770391834.6070 0.125 0.817 2.8391 -3.1092
1770391834.6125 0.125 0.817 2.8403 -3.1095
1770391834.6173 0.123 0.817 2.8438 -3.1101
1770391834.6222 0.123 0.818 2.8449 -3.1104
1770391834.6267 0.122 0.818 2.8484 -3.1109
1770391834.6323 0.121 0.818 2.8507 -3.1109
1770391834.6368 0.120 0.819 2.8530 -3.1106
1770391834.6422 0.119 0.819 2.8553 -3.1104
1770391834.6467 0.118 0.819 2.8576 -3.1105
1770391834.6524 0.117 0.819 2.8599 -3.1109
1770391834.6568 0.116 0.820 2.8623 -3.1112
1770391834.6622 0.115 0.820 2.8646 -3.1111
1770391834.6670 0.114 0.820 2.8669 -3.1109
1770391834.6724 0.113 0.820 2.8703 -3.1109
1770391834.6771 0.112 0.821 2.8727 -3.1114
1770391834.6825 0.111 0.821 2.8761 -3.1119
1770391834.6869 0.110 0.821 2.8784 -3.1124
1770391834.6924 0.109 0.822 2.8796 -3.1127
1770391834.6967 0.108 0.822 2.8819 -3.1127
1770391834.7023 0.107 0.822 2.8854 -3.1124
1770391834.7077 0.106 0.822 2.8877 -3.1120
1770391834.7132 0.105 0.822 2.8900 -3.1115
1770391834.7176 0.104 0.823 2.8923 -3.1115
1770391834.7229 0.103 0.823 2.8946 -3.1119
1770391834.7275 0.102 0.823 2.8958 -3.1124
1770391834.7329 0.101 0.823 2.8993 -3.1124
1770391834.7374 0.101 0.824 2.9016 -3.1120
1770391834.7428 0.099 0.824 2.9050 -3.1111
1770391834.7475 0.099 0.824 2.9050 -3.1110
1770391834.7529 0.097 0.824 2.9085 -3.1112
1770391834.7573 0.097 0.825 2.9097 -3.1112
1770391834.7628 0.096 0.825 2.9131 -3.1108
1770391834.7672 0.095 0.825 2.9143 -3.1105
1770391834.7727 0.094 0.825 2.9178 -3.1101
1770391834.7773 0.093 0.825 2.9201 -3.1104
1770391834.7828 0.092 0.826 2.9235 -3.1108
1770391834.7875 0.091 0.826 2.9247 -3.1106
1770391834.7928 0.090 0.826 2.9270 -3.1097
1770391834.7974 0.089 0.826 2.9293 -3.1092
1770391834.8028 0.088 0.827 2.9328 -3.1094
1770391834.8073 0.087 0.827 2.9339 -3.1099
1770391834.8127 0.086 0.827 2.9363 -3.1111
1770391834.8181 0.085 0.827 2.9386 -3.1119
1770391834.8226 0.084 0.827 2.9409 -3.1127
1770391834.8280 0.083 0.828 2.9432 -3.1132
1770391834.8325 0.082 0.828 2.9467 -3.1144
1770391834.8379 0.081 0.828 2.9478 -3.1156
1770391834.8433 0.080 0.828 2.9513 -3.1164
1770391834.8477 0.079 0.828 2.9524 -3.1155
1770391834.8531 0.078 0.829 2.9559 -3.1131
1770391834.8576 0.077 0.829 2.9582 -3.1112
1770391834.8630 0.076 0.829 2.9617 -3.1116
1770391834.8676 0.075 0.829 2.9640 -3.1123
1770391834.8729 0.074 0.829 2.9675 -3.1139
1770391834.8774 0.073 0.829 2.9675 -3.1151
1770391834.8829 0.072 0.830 2.9710 -3.1151
1770391834.8883 0.071 0.830 2.9721 -3.1142
1770391834.8927 0.070 0.830 2.9756 -3.1120
1770391834.8981 0.069 0.830 2.9767 -3.1109
1770391834.9025 0.068 0.830 2.9790 -3.1111
1770391834.9081 0.067 0.830 2.9814 -3.1122
1770391834.9124 0.066 0.831 2.9837 -3.1148
1770391834.9180 0.065 0.831 2.9860 -3.1161
1770391834.9234 0.064 0.831 2.9895 -3.1156
1770391834.9280 0.063 0.831 2.9918 -3.1140
1770391834.9323 0.062 0.831 2.9929 -3.1117
1770391834.9377 0.061 0.831 2.9952 -3.1113
1770391834.9433 0.060 0.832 2.9975 -3.1120
1770391834.9477 0.059 0.832 2.9999 -3.1131
1770391834.9532 0.058 0.832 3.0033 -3.1141
1770391834.9576 0.057 0.832 3.0045 -3.1137
1770391834.9629 0.056 0.832 3.0080 -3.1119
1770391834.9676 0.055 0.832 3.0091 -3.1106
1770391834.9730 0.054 0.832 3.0126 -3.1103
1770391834.9776 0.053 0.832 3.0126 -3.1110
1770391834.9831 0.052 0.833 3.0160 -3.1114
1770391834.9878 0.051 0.833 3.0184 -3.1114
1770391834.9931 0.050 0.833 3.0218 -3.1108
1770391834.9975 0.049 0.833 3.0241 -3.1104
1770391835.0030 0.048 0.833 3.0253 -3.1103
1770391835.0074 0.047 0.833 3.0276 -3.1101
1770391835.0129 0.046 0.833 3.0311 -3.1095
1770391835.0184 0.045 0.833 3.0334 -3.1091
1770391835.0227 0.044 0.834 3.0369 -3.1090
1770391835.0283 0.043 0.834 3.0380 -3.1092
1770391835.0326 0.042 0.834 3.0403 -3.1094
1770391835.0381 0.041 0.834 3.0426 -3.1097
1770391835.0424 0.040 0.834 3.0450 -3.1095
1770391835.0480 0.039 0.834 3.0473 -3.1090
1770391835.0523 0.038 0.834 3.0507 -3.1086
1770391835.0577 0.037 0.834 3.0519 -3.1084
1770391835.0633 0.036 0.834 3.0542 -3.1087
1770391835.0676 0.035 0.834 3.0565 -3.1091
1770391835.0730 0.034 0.834 3.0600 -3.1096
1770391835.0775 0.033 0.835 3.0623 -3.1096
1770391835.0829 0.032 0.835 3.0635 -3.1092
1770391835.0874 0.031 0.835 3.0658 -3.1089
1770391835.0928 0.030 0.835 3.0692 -3.1087
1770391835.0983 0.029 0.835 3.0716 -3.1087
1770391835.1026 0.028 0.835 3.0739 -3.1086
1770391835.1083 0.027 0.835 3.0762 -3.1082
1770391835.1125 0.026 0.835 3.0785 -3.1073
1770391835.1180 0.025 0.835 3.0808 -3.1070
1770391835.1224 0.024 0.835 3.0831 -3.1075
1770391835.1279 0.023 0.835 3.0854 -3.1083
1770391835.1324 0.022 0.835 3.0889 -3.1096
1770391835.1378 0.021 0.835 3.0912 -3.1097
1770391835.1432 0.020 0.835 3.0935 -3.1085
1770391835.1478 0.019 0.835 3.0947 -3.1075
1770391835.1531 0.018 0.835 3.0981 -3.1071
1770391835.1576 0.017 0.836 3.1005 -3.1075
1770391835.1630 0.016 0.836 3.1028 -3.1083
1770391835.1676 0.015 0.836 3.1051 -3.1086
1770391835.1731 0.014 0.836 3.1074 -3.1083
1770391835.1785 0.013 0.836 3.1097 -3.1073
1770391835.1831 0.012 0.836 3.1132 -3.1059
1770391835.1876 0.011 0.836 3.1132 -3.1054
1770391835.1930 0.010 0.836 3.1166 -3.1058
1770391835.1985 0.009 0.836 3.1190 -3.1065
1770391835.2028 0.008 0.836 3.1224 -3.1070
1770391835.2084 0.007 0.836 3.1247 -3.1067
1770391835.2128 0.006 0.836 3.1271 -3.1059
1770391835.2184 0.005 0.836 3.1282 -3.1056
1770391835.2227 0.004 0.836 3.1305 -3.1061
1770391835.2284 0.003 0.836 3.1328 -3.1067
1770391835.2327 0.002 0.836 3.1351 -3.1074
1770391835.2381 0.001 0.836 3.1363 -3.1076
1770391835.2426 -0.000 0.836 3.1398 -3.1074
1770391835.2481 -0.001 0.836 -3.1411 -3.1072
1770391835.2525 -0.002 0.836 -3.1376 -3.1067
1770391835.2579 -0.003 0.836 -3.1353 -3.1065
1770391835.2634 -0.004 0.836 -3.1330 -3.1066
1770391835.2679 -0.005 0.836 -3.1307 -3.1071
1770391835.2733 -0.005 0.836 -3.1318 -3.1073
1770391835.2778 -0.006 0.836 -3.1307 -3.1074
1770391835.2831 -0.006 0.836 -3.1307 -3.1068
1770391835.2887 -0.006 0.836 -3.1284 -3.1065
1770391835.2930 -0.007 0.836 -3.1261 -3.1058
1770391835.2985 -0.007 0.836 -3.1203 -3.1071
1770391835.3030 -0.008 0.836 -3.1168 -3.1081
1770391835.3085 -0.008 0.836 -3.1145 -3.1119
1770391835.3129 -0.009 0.836 -3.1145 -3.1147
1770391835.3184 -0.009 0.836 -3.1157 -3.1177
1770391835.3228 -0.010 0.836 -3.1157 -3.1185
1770391835.3283 -0.010 0.836 -3.1157 -3.1201
1770391835.3337 -0.010 0.836 -3.1157 -3.1211
1770391835.3382 -0.011 0.836 -3.1145 -3.1226
1770391835.3436 -0.011 0.836 -3.1133 -3.1240
1770391835.3481 -0.011 0.836 -3.1122 -3.1269
1770391835.3534 -0.011 0.836 -3.1122 -3.1293
1770391835.3578 -0.011 0.836 -3.1122 -3.1317
1770391835.3633 -0.011 0.836 -3.1122 -3.1324
1770391835.3677 -0.011 0.836 -3.1122 -3.1329
1770391835.3734 -0.011 0.836 -3.1122 -3.1333
1770391835.3787 -0.011 0.836 -3.1133 -3.1346
1770391835.3842 -0.011 0.836 -3.1133 -3.1354
1770391835.3888 -0.011 0.836 -3.1133 -3.1362
1770391835.3942 -0.011 0.836 -3.1133 -3.1364
1770391835.3987 -0.011 0.836 -3.1145 -3.1358
1770391835.4041 -0.011 0.836 -3.1145 -3.1354
1770391835.4086 -0.011 0.836 -3.1145 -3.1348
1770391835.4141 -0.011 0.836 -3.1145 -3.1347
1770391835.4185 -0.011 0.836 -3.1133 -3.1344
1770391835.4240 -0.011 0.836 -3.1133 -3.1341
1770391835.4284 -0.011 0.836 -3.1133 -3.1335
1770391835.4338 -0.011 0.836 -3.1133 -3.1333
1770391835.4382 -0.011 0.836 -3.1133 -3.1334
1770391835.4437 -0.011 0.836 -3.1133 -3.1336
1770391835.4492 -0.011 0.836 -3.1133 -3.1338
1770391835.4535 -0.011 0.836 -3.1133 -3.1337
1770391835.4590 -0.011 0.836 -3.1133 -3.1332
1770391835.4633 -0.011 0.836 -3.1133 -3.1329
1770391835.4690 -0.011 0.836 -3.1145 -3.1324
1770391835.4734 -0.011 0.836 -3.1145 -3.1320
1770391835.4788 -0.011 0.836 -3.1145 -3.1315
1770391835.4833 -0.011 0.836 -3.1145 -3.1311
1770391835.4887 -0.011 0.836 -3.1145 -3.1305
1770391835.4942 -0.011 0.836 -3.1145 -3.1301
1770391835.4986 -0.011 0.836 -3.1145 -3.1296
1770391835.5041 -0.011 0.836 -3.1145 -3.1291
1770391835.5085 -0.011 0.836 -3.1145 -3.1285
1770391835.5138 -0.011 0.836 -3.1145 -3.1282
1770391835.5183 -0.011 0.836 -3.1145 -3.1280
1770391835.5239 -0.011 0.836 -3.1145 -3.1279
1770391835.5283 -0.011 0.836 -3.1145 -3.1279
1770391835.5337 -0.011 0.836 -3.1145 -3.1278
1770391835.5391 -0.011 0.836 -3.1145 -3.1277
1770391835.5436 -0.011 0.836 -3.1145 -3.1276
1770391835.5491 -0.011 0.836 -3.1145 -3.1277
1770391835.5535 -0.011 0.836 -3.1145 -3.1277
1770391835.5590 -0.011 0.836 -3.1145 -3.1277
1770391835.5635 -0.011 0.836 -3.1145 -3.1277
1770391835.5690 -0.011 0.836 -3.1145 -3.1276
1770391835.5734 -0.011 0.836 -3.1145 -3.1275
1770391835.5790 -0.011 0.836 -3.1145 -3.1272
1770391835.5839 -0.011 0.836 -3.1145 -3.1271
1770391835.5884 -0.011 0.836 -3.1145 -3.1268
1770391835.5944 -0.011 0.836 -3.1145 -3.1266
1770391835.5992 -0.011 0.836 -3.1145 -3.1264
1770391835.6037 -0.011 0.836 -3.1145 -3.1263
1770391835.6090 -0.011 0.836 -3.1145 -3.1263
1770391835.6135 -0.011 0.836 -3.1145 -3.1263
1770391835.6190 -0.011 0.836 -3.1145 -3.1263
1770391835.6235 -0.011 0.836 -3.1145 -3.1263
1770391835.6289 -0.011 0.836 -3.1145 -3.1263
1770391835.6343 -0.011 0.836 -3.1145 -3.1262
1770391835.6388 -0.011 0.836 -3.1145 -3.1263
1770391835.6442 -0.011 0.836 -3.1145 -3.1263
1770391835.6487 -0.011 0.836 -3.1145 -3.1263
1770391835.6541 -0.011 0.836 -3.1145 -3.1263
1770391835.6585 -0.011 0.836 -3.1145 -3.1263
1770391835.6640 -0.011 0.836 -3.1145 -3.1262
1770391835.6761 -0.011 0.836 -3.1145 -3.1261
1770391835.6763 -0.011 0.836 -3.1145 -3.1262
1770391835.6786 -0.011 0.836 -3.1145 -3.1264
1770391835.6840 -0.011 0.836 -3.1145 -3.1266
1770391835.6894 -0.011 0.836 -3.1145 -3.1270
1770391835.6938 -0.011 0.836 -3.1145 -3.1272
1770391835.6993 -0.011 0.836 -3.1145 -3.1273
1770391835.7036 -0.011 0.836 -3.1145 -3.1273
1770391835.7092 -0.011 0.836 -3.1145 -3.1272
1770391835.7135 -0.011 0.836 -3.1145 -3.1270
1770391835.7190 -0.011 0.836 -3.1145 -3.1268
1770391835.7235 -0.011 0.836 -3.1145 -3.1267
1770391835.7288 -0.011 0.836 -3.1145 -3.1265
1770391835.7344 -0.011 0.836 -3.1145 -3.1265
1770391835.7387 -0.011 0.836 -3.1145 -3.1265
1770391835.7442 -0.011 0.836 -3.1145 -3.1264
1770391835.7487 -0.011 0.836 -3.1145 -3.1264
1770391835.7540 -0.011 0.836 -3.1145 -3.1264
1770391835.7587 -0.011 0.836 -3.1145 -3.1263
1770391835.7641 -0.011 0.836 -3.1145 -3.1262
1770391835.7687 -0.011 0.836 -3.1145 -3.1261
1770391835.7741 -0.011 0.836 -3.1157 -3.1260
1770391835.7786 -0.011 0.836 -3.1157 -3.1258
1770391835.7842 -0.011 0.836 -3.1157 -3.1257
1770391835.7887 -0.011 0.836 -3.1157 -3.1254
1770391835.7942 -0.011 0.836 -3.1157 -3.1253
1770391835.7987 -0.011 0.836 -3.1157 -3.1252
1770391835.8044 -0.011 0.836 -3.1157 -3.1251
1770391835.8087 -0.011 0.836 -3.1157 -3.1250
1770391835.8141 -0.011 0.836 -3.1157 -3.1249
1770391835.8187 -0.011 0.836 -3.1157 -3.1248
1770391835.8243 -0.011 0.836 -3.1157 -3.1248
1770391835.8288 -0.011 0.836 -3.1157 -3.1248
1770391835.8342 -0.011 0.836 -3.1157 -3.1247
1770391835.8386 -0.011 0.836 -3.1157 -3.1246
1770391835.8441 -0.011 0.836 -3.1157 -3.1245
1770391835.8485 -0.011 0.836 -3.1157 -3.1244
1770391835.8540 -0.011 0.836 -3.1157 -3.1243
1770391835.8594 -0.011 0.836 -3.1157 -3.1242
1770391835.8640 -0.011 0.836 -3.1157 -3.1241
1770391835.8688 -0.011 0.836 -3.1157 -3.1239
1770391835.8743 -0.011 0.836 -3.1157 -3.1238
1770391835.8788 -0.011 0.836 -3.1157 -3.1237
1770391835.8842 -0.011 0.836 -3.1157 -3.1236
1770391835.8886 -0.011 0.836 -3.1157 -3.1236
1770391835.8940 -0.011 0.836 -3.1157 -3.1235
1770391835.8994 -0.011 0.836 -3.1157 -3.1235
1770391835.9039 -0.011 0.836 -3.1157 -3.1235
1770391835.9093 -0.011 0.836 -3.1157 -3.1234
1770391835.9137 -0.011 0.836 -3.1157 -3.1234
1770391835.9192 -0.011 0.836 -3.1157 -3.1233
1770391835.9238 -0.011 0.836 -3.1157 -3.1232
1770391835.9292 -0.011 0.836 -3.1157 -3.1231
1770391835.9337 -0.011 0.836 -3.1157 -3.1230
1770391835.9392 -0.011 0.836 -3.1157 -3.1229
1770391835.9446 -0.011 0.836 -3.1157 -3.1228
1770391835.9491 -0.011 0.836 -3.1157 -3.1228
1770391835.9544 -0.011 0.836 -3.1157 -3.1229
1770391835.9588 -0.011 0.836 -3.1157 -3.1230
1770391835.9643 -0.011 0.836 -3.1157 -3.1231
1770391835.9688 -0.011 0.836 -3.1157 -3.1231
1770391835.9743 -0.011 0.836 -3.1157 -3.1230
1770391835.9797 -0.011 0.836 -3.1157 -3.1230
1770391835.9844 -0.011 0.836 -3.1157 -3.1231
1770391835.9889 -0.011 0.836 -3.1145 -3.1231
1770391835.9942 -0.011 0.836 -3.1145 -3.1230
1770391835.9988 -0.011 0.836 -3.1145 -3.1229
1770391836.0042 -0.011 0.836 -3.1145 -3.1227
1770391836.0087 -0.011 0.836 -3.1145 -3.1226
1770391836.0141 -0.011 0.836 -3.1145 -3.1225
1770391836.0195 -0.011 0.836 -3.1145 -3.1225
1770391836.0241 -0.011 0.836 -3.1145 -3.1225
1770391836.0296 -0.011 0.836 -3.1145 -3.1225
1770391836.0340 -0.011 0.836 -3.1145 -3.1226
1770391836.0394 -0.011 0.836 -3.1145 -3.1227
